Dates;OpenPrice;HighPrice;LowPrice;ClosePrice;TradedValue
20090903;5115.27;5124.41;5051.91;5066.95;4237782
20090904;5103.98;5155.31;5103.18;5148.75;4525114
20090907;5197.56;5246.72;5191.93;5236.70;3459198
20090908;5318.19;5338.45;5288.47;5315.35;4962427
20090909;5313.23;5403.22;5309.98;5403.22;5701290
20090910;5436.26;5445.24;5368.34;5407.23;5393579
20090911;5426.60;5468.10;5425.95;5443.98;5222595
20090914;5402.75;5458.99;5372.81;5455.27;4429355
20090915;5478.93;5512.33;5451.00;5491.73;5367201
20090916;5544.64;5617.60;5538.10;5606.65;6292628
20090917;5656.73;5657.11;5606.44;5643.60;6436367
20090918;5619.52;5674.59;5613.83;5636.11;11044394
20090921;5617.55;5625.81;5558.94;5595.11;4868428
20090922;5657.18;5700.54;5639.19;5651.54;4797644
20090923;5647.89;5687.30;5625.03;5646.69;4714445
20090924;5592.97;5653.25;5509.07;5518.78;5619787
20090925;5519.28;5530.68;5477.07;5487.56;4626158
20090928;5448.51;5590.62;5412.42;5590.62;4638339
20090929;5585.37;5606.41;5538.90;5561.34;5642669
20090930;5601.20;5625.83;5510.67;5557.62;6002201
20091001;5531.19;5559.40;5412.18;5412.98;5222480
20091002;5393.54;5398.38;5294.19;5327.03;6357178
20091005;5349.42;5386.61;5316.36;5383.15;4595327
20091006;5434.04;5550.50;5415.58;5550.50;6682638
20091007;5524.63;5564.42;5501.18;5512.16;5597861
20091008;5649.00;5653.71;5595.28;5636.74;6294500
20091009;5570.74;5621.66;5555.17;5587.33;4595535
20091012;5639.99;5707.68;5629.01;5687.94;5035551
20091013;5692.47;5707.41;5624.20;5640.12;5648382
20091014;5729.94;5787.44;5726.31;5783.63;6933385
20091015;5797.33;5815.75;5762.73;5794.29;5750063
20091016;5794.36;5819.42;5686.00;5700.44;6908898
20091019;5743.44;5817.91;5743.44;5817.91;4703939
20091020;5823.40;5834.32;5759.08;5771.17;5153861
20091021;5826.35;5837.79;5713.83;5814.87;5723157
20091022;5737.45;5749.07;5691.00;5733.57;5065682
20091023;5797.23;5830.85;5723.56;5725.31;6480266
20091026;5683.73;5705.47;5548.20;5565.75;4836237
20091027;5546.37;5578.55;5509.12;5536.55;5556431
20091028;5495.01;5499.14;5391.29;5395.28;6833643
20091029;5421.31;5520.44;5400.89;5509.01;6340130
20091030;5479.86;5493.01;5305.64;5316.29;7177356
20091102;5320.05;5412.00;5300.99;5372.93;4958895
20091103;5291.13;5298.50;5213.02;5263.83;5425421
20091104;5367.16;5465.57;5360.89;5447.50;5372270
20091105;5405.12;5541.31;5375.36;5511.54;5095718
20091106;5496.13;5529.61;5428.88;5501.99;5046112
20091109;5608.39;5681.99;5608.30;5680.51;5177735
20091110;5669.56;5690.66;5649.30;5664.76;4203186
20091111;5713.89;5752.37;5691.35;5708.23;4300320
20091112;5650.53;5715.67;5637.65;5662.60;5161016
20091113;5664.62;5688.61;5619.66;5681.61;4072830
20091116;5738.98;5785.22;5728.54;5777.74;4869578
20091117;5716.13;5729.71;5673.87;5684.62;4528686
20091118;5757.69;5775.49;5705.01;5724.63;4493113
20091119;5692.84;5701.25;5591.99;5605.74;5148570
20091120;5601.97;5625.28;5515.91;5538.10;5743799
20091123;5641.66;5734.99;5640.06;5711.75;4339586
20091124;5650.46;5709.00;5637.17;5658.01;4324883
20091125;5749.44;5772.07;5706.08;5744.59;4306375
20091126;5685.75;5693.52;5513.21;5522.89;5399265
20091127;5405.83;5607.50;5402.13;5567.66;5018513
20091130;5589.99;5589.99;5495.10;5511.39;5123625
20091201;5615.39;5699.10;5607.09;5699.10;4436653
20091202;5678.61;5734.17;5663.83;5710.58;4564169
20091203;5775.08;5793.93;5715.03;5730.58;4648270
20091204;5632.00;5771.32;5616.64;5727.23;5095608
20091207;5695.77;5722.39;5647.61;5701.71;3266961
20091208;5636.83;5673.59;5537.83;5572.34;4790262
20091209;5549.61;5583.91;5488.16;5521.48;4801624
20091210;5526.40;5597.41;5520.84;5587.42;4592509
20091211;5550.28;5611.44;5550.28;5562.94;4545345
20091214;5628.69;5638.95;5587.45;5615.04;3511877
20091215;5568.12;5580.61;5508.76;5567.48;3931986
20091216;5578.01;5637.74;5576.80;5634.28;4914042
20091217;5515.71;5538.73;5476.85;5491.10;4605992
20091218;5487.20;5540.56;5430.98;5430.98;7845778
20091221;5449.78;5544.30;5441.61;5541.69;3850037
20091222;5537.07;5593.90;5534.16;5564.94;3563281
20091223;5629.56;5640.25;5594.42;5611.54;2986195
20091224;5611.60;5630.97;5611.60;5616.33;631377
20091225;5611.60;5630.97;5611.60;5616.33;631377
20091228;5666.81;5684.24;5659.18;5677.58;1701088
20091229;5680.02;5705.69;5667.02;5681.38;2394755
20091230;5668.64;5688.51;5632.65;5643.11;1788284
20091231;5664.37;5673.93;5641.15;5641.15;844865
20100101;5664.37;5673.93;5641.15;5641.15;844865
20100104;5697.11;5786.14;5694.80;5786.14;4104926
20100105;5774.29;5797.18;5746.80;5774.98;4514257
20100106;5782.82;5795.05;5757.39;5787.45;4094028
20100107;5738.14;5775.78;5706.54;5765.12;4188593
20100108;5818.57;5831.19;5776.40;5822.17;5057473
20100111;5907.60;5931.95;5861.07;5866.52;4393780
20100112;5866.91;5874.58;5774.08;5802.87;4958571
20100113;5772.50;5813.00;5771.36;5802.85;4908136
20100114;5839.52;5840.26;5787.78;5820.06;4687623
20100115;5796.49;5815.39;5679.96;5686.40;6494878
20100118;5716.90;5733.62;5692.58;5725.95;3356761
20100119;5672.90;5746.02;5618.84;5731.42;4566739
20100120;5641.26;5665.43;5527.77;5546.11;5439218
20100121;5577.65;5592.34;5445.65;5445.65;5568747
20100122;5435.60;5463.33;5359.49;5408.31;6425011
20100125;5368.37;5424.70;5349.79;5351.70;4844908
20100126;5285.47;5369.31;5276.07;5368.69;5221239
20100127;5292.98;5326.64;5247.53;5279.14;5204493
20100128;5326.77;5326.77;5154.35;5154.35;5932032
20100129;5155.62;5233.92;5133.37;5193.74;5458688
20100201;5166.50;5251.64;5150.98;5234.46;4352100
20100202;5257.74;5330.66;5217.11;5320.97;4863870
20100203;5314.06;5330.22;5264.75;5277.48;4622096
20100204;5217.61;5236.58;5070.61;5075.67;6003770
20100205;4996.64;5007.27;4857.40;4857.40;9671160
20100208;4923.87;4953.03;4856.12;4940.16;5498714
20100209;4961.11;5009.27;4940.27;4980.55;5532242
20100210;4999.15;5047.57;4970.75;4995.33;6603313
20100211;5006.08;5027.54;4899.27;4946.99;6478903
20100212;4970.86;4989.63;4878.36;4905.17;5391508
20100215;4927.65;4955.64;4898.02;4911.07;2721090
20100216;5008.77;5046.76;4954.98;5046.76;4557004
20100217;5047.70;5104.18;5038.18;5072.25;5315703
20100218;5055.32;5100.16;5044.78;5094.43;5247135
20100219;5038.85;5121.40;5032.51;5117.15;5153233
20100222;5139.08;5140.85;5101.29;5106.48;3975356
20100223;5111.40;5126.57;4998.02;5012.32;4887997
20100224;5030.23;5049.69;4990.09;5033.26;4342006
20100225;4996.52;5037.27;4914.36;4923.78;5503156
20100226;5006.37;5046.76;4962.47;5044.71;5481594
20100301;5062.24;5105.90;5042.32;5102.83;4793743
20100302;5125.43;5181.54;5115.26;5181.54;4265922
20100303;5210.78;5279.90;5195.19;5270.02;4392877
20100304;5180.12;5230.83;5175.12;5200.51;4908803
20100305;5234.39;5322.08;5223.98;5322.08;5303241
20100308;5352.24;5352.24;5321.90;5324.04;3813704
20100309;5315.69;5331.72;5272.65;5318.79;4342261
20100310;5334.17;5391.83;5325.60;5382.16;4395565
20100311;5360.36;5394.39;5344.90;5370.87;4350650
20100312;5411.57;5442.45;5391.07;5402.53;4659249
20100315;5360.79;5367.44;5317.22;5319.65;3653860
20100316;5373.67;5424.58;5368.76;5407.39;4003822
20100317;5447.44;5465.64;5432.11;5452.39;4579516
20100318;5367.23;5405.18;5348.58;5368.92;4214195
20100319;5354.14;5367.81;5290.04;5316.22;7245092
20100322;5299.60;5325.98;5244.65;5325.98;4242081
20100323;5300.72;5347.39;5299.70;5334.36;4092285
20100324;5284.98;5293.91;5215.03;5271.02;4439497
20100325;5256.96;5332.77;5255.95;5321.84;4841620
20100326;5343.54;5359.51;5328.65;5340.78;3922624
20100329;5378.46;5399.31;5336.79;5376.49;3796939
20100330;5393.23;5407.24;5340.44;5351.90;4143931
20100331;5389.04;5411.26;5336.10;5378.03;5090826
20100401;5420.89;5482.00;5411.81;5472.03;4574298
20100402;5420.89;5482.00;5411.81;5472.03;4574298
20100405;5420.89;5482.00;5411.81;5472.03;4574298
20100406;5415.81;5437.44;5386.17;5422.55;4882569
20100407;5407.77;5411.49;5368.94;5378.02;4485649
20100408;5349.84;5356.15;5276.11;5311.24;4619359
20100409;5397.75;5454.46;5397.44;5454.46;4412279
20100412;5536.81;5541.87;5473.90;5498.96;4194045
20100413;5485.81;5512.12;5461.33;5476.65;4527779
20100414;5535.77;5566.70;5528.88;5544.04;4918960
20100415;5521.63;5542.52;5477.67;5516.68;4747598
20100416;5461.01;5516.51;5368.56;5382.35;7841435
20100419;5339.83;5370.16;5319.02;5347.83;4511386
20100420;5357.14;5413.96;5334.14;5409.40;4730133
20100421;5412.53;5412.53;5331.50;5332.46;5056245
20100422;5281.82;5332.11;5199.23;5222.14;6460547
20100423;5242.76;5305.09;5223.13;5282.10;5716950
20100426;5329.68;5359.39;5307.07;5332.52;5065526
20100427;5283.66;5293.05;5092.56;5092.56;6167018
20100428;5021.43;5064.55;4934.76;4984.07;9513764
20100429;5027.63;5108.67;4999.68;5086.13;6807944
20100430;5082.70;5119.12;5022.06;5065.91;6645264
20100503;5011.38;5077.93;4978.61;5053.18;3622539
20100504;4990.47;5002.37;4797.27;4810.83;8382390
20100505;4753.66;4775.48;4657.53;4686.48;8854077
20100506;4562.83;4669.96;4509.45;4527.64;9432576
20100507;4389.07;4496.12;4256.12;4310.29;13447264
20100510;4619.08;4765.69;4434.77;4765.69;13880647
20100511;4657.51;4714.91;4616.71;4705.88;6926058
20100512;4639.40;4762.54;4605.95;4725.59;6702696
20100513;4747.82;4747.82;4658.05;4694.28;4223088
20100514;4606.77;4612.18;4404.16;4424.82;7712180
20100517;4345.46;4429.33;4331.32;4366.01;5214979
20100518;4442.30;4490.01;4411.33;4461.96;5113948
20100519;4390.13;4413.31;4301.94;4333.75;6887273
20100520;4348.12;4389.08;4150.26;4237.10;8017961
20100521;4308.65;4340.63;4193.91;4305.58;8475644
20100524;4295.85;4317.42;4220.24;4259.16;4041280
20100525;4087.32;4114.47;4039.44;4093.16;6490299
20100526;4150.52;4219.17;4127.69;4169.05;6642607
20100527;4240.09;4356.71;4224.66;4353.76;6601185
20100528;4379.64;4379.64;4315.54;4332.66;4664062
20100531;4311.00;4338.64;4300.88;4312.55;1982440
20100601;4274.09;4322.67;4191.64;4300.38;5310315
20100602;4255.07;4296.62;4206.50;4291.44;4226309
20100603;4350.19;4381.39;4322.33;4331.42;5220794
20100604;4288.72;4318.79;4138.62;4153.64;6631703
20100607;4060.30;4129.80;4041.84;4080.08;4858953
20100608;4111.02;4111.02;4002.95;4046.97;4815020
20100609;4104.41;4146.46;4047.90;4146.46;4987097
20100610;4128.21;4275.70;4114.58;4249.16;5390356
20100611;4265.79;4306.25;4230.48;4288.31;5226505
20100614;4390.47;4447.67;4388.63;4442.62;5069954
20100615;4427.85;4528.82;4427.85;4515.01;4763316
20100616;4543.44;4543.44;4481.41;4526.54;4948435
20100617;4534.87;4589.49;4520.41;4548.60;4723533
20100618;4555.46;4579.24;4527.32;4557.76;6833435
20100621;4630.24;4641.15;4595.28;4612.28;4358154
20100622;4557.66;4585.64;4518.38;4560.14;4563389
