Dates;OpenPrice;HighPrice;LowPrice;ClosePrice;TradedValue
20090811;3993.03;4011.25;3939.87;3949.70;7362757.75
20090812;3956.41;3993.86;3926.80;3992.14;7206232.15
20090813;4004.22;4066.99;4004.22;4040.86;8172759.79
20090814;4032.08;4065.10;3992.50;4004.37;7366991.55
20090817;3956.42;3956.42;3867.17;3892.41;6546124.35
20090818;3944.34;3978.67;3944.34;3978.67;6065160.47
20090819;3978.93;3987.74;3931.35;3982.42;6315818.59
20090820;3969.19;4033.23;3969.19;4027.65;7345372.65
20090821;4025.21;4105.78;4011.18;4103.12;9806896.52
20090824;4087.20;4136.69;4087.20;4130.43;6602915.27
20090825;4111.07;4130.35;4082.12;4128.14;7341219.26
20090826;4099.35;4107.55;4062.09;4077.08;7130056.45
20090827;4070.05;4082.06;4038.62;4049.16;7157518.48
20090828;4070.89;4131.49;4070.89;4107.16;8578773.08
20090831;4070.89;4131.49;4070.89;4107.16;8578773.08
20090901;4075.15;4082.73;3999.47;3999.47;8689288.81
20090902;4027.68;4027.68;3987.36;4019.10;9023008.35
20090903;4030.94;4055.50;4016.22;4021.67;7970171.84
20090904;4036.69;4099.27;4036.69;4084.90;7240487.38
20090907;4070.44;4144.75;4070.44;4141.50;6253459.11
20090908;4189.17;4223.16;4189.17;4206.21;9456629.50
20090909;4217.41;4265.86;4202.24;4265.86;9136632.83
20090910;4288.78;4314.43;4251.14;4276.07;9135266.27
20090911;4280.95;4324.12;4280.95;4304.46;9262096.26
20090914;4281.22;4282.85;4232.22;4281.59;5971758.57
20090915;4252.41;4286.98;4239.47;4272.21;7440228.13
20090916;4274.54;4347.67;4274.54;4343.12;9512119.94
20090917;4338.38;4380.57;4338.38;4371.41;8749790.34
20090918;4320.44;4331.76;4303.73;4324.05;14766466.85
20090921;4307.32;4310.32;4254.83;4273.60;6914380.19
20090922;4312.37;4356.60;4312.37;4320.23;7192917.76
20090923;4336.08;4361.10;4321.87;4331.72;8291984.11
20090924;4239.09;4254.75;4185.18;4189.34;9665619.01
20090925;4161.70;4190.66;4161.10;4161.67;8274076.33
20090928;4137.95;4204.98;4111.41;4202.37;7365350.61
20090929;4227.27;4243.87;4208.36;4226.94;6546975.36
20090930;4242.57;4268.05;4189.58;4220.14;9555397.83
20091001;4205.39;4229.68;4137.83;4140.03;8164985.22
20091002;4122.41;4122.41;4045.48;4070.80;8842196.10
20091005;4083.35;4112.97;4075.17;4112.97;7232134.53
20091006;4107.30;4208.63;4107.30;4200.16;8765878.36
20091007;4195.94;4213.76;4172.94;4177.27;7657098.49
20091008;4228.73;4276.43;4228.73;4270.35;9156317.94
20091009;4209.34;4223.72;4190.19;4214.66;6974061.98
20091012;4193.96;4246.66;4193.96;4233.33;6661640.43
20091013;4259.33;4267.91;4215.40;4215.40;8950772.61
20091014;4236.09;4318.59;4236.09;4316.63;11246779.58
20091015;4393.39;4400.02;4363.47;4366.85;10123459.69
20091016;4392.92;4430.83;4355.94;4365.96;9842419.66
20091019;4381.72;4454.93;4381.72;4454.93;6584040.50
20091020;4437.29;4450.04;4406.31;4406.31;9183166.28
20091021;4475.34;4493.96;4416.83;4481.84;9573933.88
20091022;4484.81;4484.81;4410.20;4441.06;7788777.26
20091023;4364.59;4435.91;4364.59;4390.01;7628358.17
20091026;4392.96;4420.34;4333.12;4347.62;6961990.18
20091027;4347.62;4373.62;4337.00;4351.03;9845026.12
20091028;4375.54;4375.54;4265.59;4269.74;10979708.38
20091029;4302.49;4355.36;4274.29;4350.08;10893192.31
20091030;4320.65;4350.27;4245.81;4249.07;10547415.73
20091102;4229.44;4282.97;4211.62;4274.15;7230336.85
20091103;4283.29;4283.29;4185.73;4224.40;8485887.22
20091104;4267.68;4342.03;4267.68;4334.06;8404644.53
20091105;4336.13;4373.08;4278.66;4350.93;7996756.40
20091106;4358.54;4381.79;4323.57;4374.52;7550417.74
20091109;4404.27;4482.92;4404.27;4479.42;7261917.71
20091110;4477.03;4501.12;4463.42;4469.01;8866640.15
20091111;4428.35;4486.24;4428.35;4461.50;9147135.94
20091112;4460.43;4491.86;4450.31;4471.88;8285899.43
20091113;4511.84;4531.12;4495.09;4531.12;7040056.68
20091116;4559.60;4640.65;4559.60;4632.78;7624124.12
20091117;4628.63;4628.63;4587.94;4594.04;7675082.50
20091118;4574.91;4600.36;4566.54;4573.85;8435926.27
20091119;4553.06;4553.45;4476.34;4486.35;8869263.46
20091120;4443.22;4475.24;4405.72;4426.99;9685907.48
20091123;4457.60;4557.80;4457.60;4540.20;6640308.76
20091124;4532.81;4545.49;4495.87;4504.23;8300086.55
20091125;4530.30;4567.47;4530.30;4559.32;9015378.64
20091126;4513.64;4513.64;4368.92;4370.65;8776266.91
20091127;4367.74;4432.07;4300.57;4414.33;8943895.50
20091130;4389.17;4401.99;4342.63;4342.63;8936528.97
20091201;4402.22;4504.86;4402.22;4504.86;8531314.64
20091202;4512.45;4541.05;4491.04;4525.39;8000624.70
20091203;4503.91;4541.08;4493.41;4493.41;8558179.12
20091204;4475.24;4522.41;4443.26;4483.76;8412559.16
20091207;4474.26;4476.44;4418.90;4463.96;6868218.58
20091208;4417.06;4425.62;4332.73;4345.69;8537951.87
20091209;4323.57;4335.62;4282.49;4302.30;8220279.59
20091210;4310.26;4347.78;4304.27;4342.14;7233685.23
20091211;4342.39;4395.95;4342.39;4357.49;7331186.85
20091214;4373.87;4425.89;4373.87;4414.15;6064318.65
20091215;4396.56;4406.72;4347.11;4374.60;6350419.77
20091216;4397.50;4436.43;4397.50;4429.12;6798962.54
20091217;4383.81;4383.81;4306.09;4306.09;7223012.18
20091218;4292.23;4344.00;4273.50;4273.50;13816797.85
20091221;4265.54;4358.75;4265.54;4340.38;4816813.30
20091222;4315.54;4367.16;4315.54;4343.14;4226986.38
20091223;4340.15;4382.48;4340.15;4373.81;4057902.31
20091224;4367.49;4389.89;4364.73;4389.89;1480827.83
20091225;4367.49;4389.89;4364.73;4389.89;1480827.83
20091228;4367.49;4389.89;4364.73;4389.89;1480827.83
20091229;4381.63;4416.65;4381.63;4412.63;3491246.45
20091230;4452.25;4455.73;4419.51;4424.04;2410103.76
20091231;4447.45;4471.03;4442.27;4458.14;1254917.76
20100101;4447.45;4471.03;4442.27;4458.14;1254917.76
20100104;4452.07;4526.49;4452.07;4526.49;5434908.69
20100105;4492.24;4519.80;4477.94;4510.71;7922335.29
20100106;4508.46;4519.21;4489.29;4515.96;7264447.43
20100107;4501.00;4516.68;4478.45;4501.28;8535526.67
20100108;4518.77;4536.89;4498.08;4528.02;7920176.68
20100111;4559.71;4611.64;4557.71;4565.09;7394785.82
20100112;4579.82;4588.70;4514.72;4544.65;8225437.09
20100113;4574.43;4582.80;4537.29;4554.18;7959754.21
20100114;4567.06;4603.71;4567.06;4584.91;7559730.52
20100115;4563.84;4586.90;4529.69;4532.23;13023700.13
20100118;4555.65;4591.88;4553.98;4585.40;5936920.10
20100119;4598.60;4624.00;4547.25;4611.24;9087073.24
20100120;4583.36;4583.36;4500.70;4512.10;10297607.67
20100121;4493.53;4530.68;4429.33;4429.33;10949729.68
20100122;4408.02;4413.55;4343.41;4378.61;11969093.67
20100125;4405.21;4429.02;4369.24;4372.99;8809006.81
20100126;4352.23;4362.97;4318.66;4362.97;8386038.94
20100127;4370.53;4370.53;4307.05;4325.38;9582384.90
20100128;4313.07;4359.91;4260.65;4260.65;11458436.62
20100129;4227.90;4291.97;4227.90;4259.98;10359578.26
20100201;4243.22;4288.75;4226.01;4288.75;7706660.47
20100202;4295.20;4332.85;4267.00;4330.36;9698915.81
20100203;4314.64;4331.28;4279.37;4290.41;8952279.81
20100204;4255.37;4257.17;4154.64;4164.13;12023186.68
20100205;4122.19;4122.19;4037.09;4057.63;12843370.36
20100208;4063.10;4106.99;4039.82;4082.87;8220915.02
20100209;4097.23;4126.56;4092.84;4111.11;8225696.83
20100210;4087.81;4140.77;4085.64;4104.14;8648409.17
20100211;4121.75;4175.18;4111.86;4145.70;9793717.02
20100212;4143.04;4176.12;4107.78;4125.64;8621126.29
20100215;4122.49;4160.47;4122.49;4140.98;4224663.06
20100216;4171.66;4230.97;4171.66;4230.97;7338359.77
20100217;4210.31;4260.68;4210.31;4241.22;8321288.93
20100218;4215.55;4251.92;4204.36;4251.92;6895375.67
20100219;4212.15;4239.53;4181.85;4237.32;10774736.18
20100222;4241.98;4260.69;4235.76;4238.78;6448041.63
20100223;4225.91;4256.85;4188.78;4197.69;7731083.90
20100224;4194.70;4221.77;4180.24;4212.03;7234658.75
20100225;4163.66;4182.25;4100.84;4112.14;9094597.63
20100226;4111.60;4176.98;4111.60;4169.79;9125541.26
20100301;4107.68;4153.38;4107.68;4149.42;9653892.36
20100302;4140.57;4198.92;4138.89;4198.92;8989520.40
20100303;4239.56;4277.09;4224.91;4272.37;9033521.38
20100304;4249.21;4257.88;4227.17;4248.35;7801278.08
20100305;4269.82;4327.95;4269.82;4324.78;7855664.27
20100308;4315.34;4331.11;4300.90;4320.48;6324362.23
20100309;4296.72;4304.64;4264.64;4293.39;7351176.00
20100310;4282.80;4315.46;4271.56;4312.46;7164080.90
20100311;4333.78;4335.45;4302.46;4318.15;6957338.71
20100312;4355.19;4380.30;4353.95;4365.81;7750813.31
20100315;4332.41;4332.41;4303.68;4308.18;5490491.33
20100316;4345.40;4377.61;4345.40;4365.60;6903070.09
20100317;4416.79;4445.23;4416.79;4437.33;7546904.31
